day of year,month,year,crime
2,Jan,2016,robbery
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,robbery
2,Jan,2016,theft f/auto
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,motor vehicle theft
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft/other
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,robbery
2,Jan,2016,robbery
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,robbery
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,burglary
2,Jan,2016,theft/other
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,motor vehicle theft
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft f/auto
2,Jan,2016,motor vehicle theft
2,Jan,2016,theft/other
2,Jan,2016,burglary
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,motor vehicle theft
2,Jan,2016,burglary
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,robbery
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,motor vehicle theft
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,robbery
2,Jan,2016,motor vehicle theft
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft f/auto
2,Jan,2016,motor vehicle theft
2,Jan,2016,burglary
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,robbery
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,robbery
2,Jan,2016,motor vehicle theft
2,Jan,2016,theft/other
2,Jan,2016,motor vehicle theft
2,Jan,2016,burglary
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,robbery
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,burglary
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,burglary
2,Jan,2016,theft/other
2,Jan,2016,burglary
2,Jan,2016,theft/other
2,Jan,2016,robbery
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,motor vehicle theft
2,Jan,2016,theft/other
2,Jan,2016,robbery
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,burglary
2,Jan,2016,burglary
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,motor vehicle theft
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,burglary
2,Jan,2016,theft/other
2,Jan,2016,robbery
2,Jan,2016,robbery
2,Jan,2016,motor vehicle theft
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,assault w/dangerous weapon
2,Jan,2016,robbery
2,Jan,2016,theft/other
2,Jan,2016,theft f/auto
2,Jan,2016,theft/other
2,Jan,2016,burglary
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
2,Jan,2016,theft f/auto
3,Jan,2016,homicide
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,motor vehicle theft
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,sex abuse
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,burglary
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft f/auto
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,burglary
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,homicide
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,motor vehicle theft
3,Jan,2016,homicide
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,robbery
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,motor vehicle theft
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,motor vehicle theft
3,Jan,2016,motor vehicle theft
3,Jan,2016,motor vehicle theft
3,Jan,2016,motor vehicle theft
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,burglary
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,motor vehicle theft
3,Jan,2016,burglary
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,sex abuse
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,robbery
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,robbery
3,Jan,2016,sex abuse
3,Jan,2016,robbery
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,sex abuse
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,robbery
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,burglary
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft f/auto
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,burglary
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft f/auto
3,Jan,2016,robbery
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft f/auto
3,Jan,2016,assault w/dangerous weapon
3,Jan,2016,theft f/auto
3,Jan,2016,burglary
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,motor vehicle theft
3,Jan,2016,theft/other
3,Jan,2016,theft f/auto
3,Jan,2016,theft/other
3,Jan,2016,theft/other
4,Jan,2016,burglary
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft/other
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,burglary
4,Jan,2016,theft f/auto
4,Jan,2016,burglary
4,Jan,2016,robbery
4,Jan,2016,theft f/auto
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,robbery
4,Jan,2016,motor vehicle theft
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,assault w/dangerous weapon
4,Jan,2016,theft/other
4,Jan,2016,assault w/dangerous weapon
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,burglary
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,homicide
4,Jan,2016,robbery
4,Jan,2016,burglary
4,Jan,2016,theft/other
4,Jan,2016,motor vehicle theft
4,Jan,2016,theft f/auto
4,Jan,2016,robbery
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,robbery
4,Jan,2016,motor vehicle theft
4,Jan,2016,burglary
4,Jan,2016,theft f/auto
4,Jan,2016,assault w/dangerous weapon
4,Jan,2016,motor vehicle theft
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,burglary
4,Jan,2016,theft f/auto
4,Jan,2016,motor vehicle theft
4,Jan,2016,assault w/dangerous weapon
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,theft f/auto
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,assault w/dangerous weapon
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,sex abuse
4,Jan,2016,theft/other
4,Jan,2016,motor vehicle theft
4,Jan,2016,robbery
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,assault w/dangerous weapon
4,Jan,2016,theft/other
4,Jan,2016,theft/other
4,Jan,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,robbery
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,motor vehicle theft
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,motor vehicle theft
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,robbery
32,Feb,2016,theft f/auto
32,Feb,2016,motor vehicle theft
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,robbery
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,robbery
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft f/auto
32,Feb,2016,burglary
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft/other
32,Feb,2016,sex abuse
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,sex abuse
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,motor vehicle theft
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,motor vehicle theft
32,Feb,2016,sex abuse
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft f/auto
32,Feb,2016,motor vehicle theft
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft f/auto
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,burglary
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,robbery
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,burglary
32,Feb,2016,motor vehicle theft
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,robbery
32,Feb,2016,robbery
32,Feb,2016,assault w/dangerous weapon
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,motor vehicle theft
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft/other
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft f/auto
32,Feb,2016,theft/other
